"","rent","rentsqm","area","rooms","yearc","bathextra","bathtile","cheating","district","location","upkitchen","wwater"
"1930",629.7,12.35,51,2,1983,"no","yes","yes","Lud-Isar","normal","no","yes"
"1931",811.93,7.96,102,3,1980,"no","yes","yes","Maxvor","good","no","yes"
"1932",765.87,7.82,98,4,1966,"no","yes","yes","Send-West","normal","no","yes"
"1933",391.14,12.22,32,1,1957,"no","no","yes","Au-Haid","good","no","yes"
"1934",772.48,9.66,80,3,1989,"no","yes","yes","Ram-Per","normal","no","yes"
"1935",403.04,10.89,37,1,1957,"no","yes","yes","Obgies","normal","no","yes"
"1936",569.08,7.69,74,3,1971,"no","yes","yes","Obgies","normal","no","yes"
"1937",606.35,7.87,77,4,1960,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1938",591.71,10.57,56,2,1995,"no","yes","yes","Th-Ob-Fo-Fu-So","good","no","yes"
"1939",917.02,8.99,102,5,1918,"yes","yes","yes","Au-Haid","good","no","yes"
"1940",483.18,7,69,3,1971,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1941",421.61,7.4,57,1,1975,"no","yes","yes","BamLaim","normal","no","yes"
"1942",590.96,6.87,86,3,1972,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1943",458.35,8.04,57,2,1971,"no","yes","yes","Ugies-Har","good","no","yes"
"1944",505.72,8.87,57,2,1918,"no","yes","yes","Ugies-Har","normal","no","yes"
"1945",613.56,10.96,56,2,1918,"no","yes","yes","Send","normal","no","yes"
"1946",559.37,8.35,67,2,1990,"no","yes","yes","Moos","normal","no","yes"
"1947",338.95,9.42,36,1,1960,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1948",455.06,8.13,56,2,1973,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1949",251.15,7.61,33,1,1972,"no","yes","yes","Neuh-Nymp","normal","no","yes"
"1950",673.96,8.32,81,3,1981,"no","yes","yes","Had","normal","no","yes"
"1951",764.94,11.42,67,2,1993,"no","yes","yes","Had","good","no","yes"
"1952",914.73,7.38,124,4,1971,"yes","yes","yes","Had","good","no","yes"
"1953",464.6,6.45,72,3,1957.5,"no","yes","yes","Au-Haid","normal","no","yes"
"1954",455.28,7.11,64,3,1957,"no","yes","yes","Au-Haid","good","no","yes"
"1955",409.42,5.12,80,3,1918,"no","no","no","Au-Haid","normal","no","no"
"1956",483.19,13.06,37,1,1918,"no","yes","yes","Au-Haid","good","yes","yes"
"1957",663.85,5.53,120,2,1918,"no","yes","yes","Au-Haid","good","no","yes"
"1958",656.83,6.57,100,3,1918,"no","yes","yes","Au-Haid","good","no","yes"
"1959",269.93,5.19,52,2,1993,"no","yes","yes","SchwWest","normal","no","yes"
"1960",768.54,9.61,80,3,1966,"no","no","yes","SchwWest","normal","no","yes"
"1961",613.55,8.18,75,3,1966,"no","yes","yes","SchwWest","normal","no","yes"
"1962",314.38,6.29,50,3,1948,"no","yes","yes","SchwWest","normal","no","yes"
"1963",222.42,3.65,61,2,1957,"no","no","no","Maxvor","good","no","yes"
"1964",330.12,5.24,63,3,1918,"no","yes","no","SchwWest","good","no","yes"
"1965",492.41,7.03,70,2,1992,"no","yes","yes","Trud-Rie","good","yes","yes"
"1966",629.49,7.68,82,3,1918,"yes","yes","yes","Ram-Per","good","no","yes"
"1967",613.56,8.64,71,3,1989,"no","yes","yes","Bogenh","normal","no","yes"
"1968",537.9,9.12,59,2,1998.5,"no","yes","yes","Bogenh","good","no","yes"
"1969",530.62,8.84,60,2,1990,"no","yes","yes","Bogenh","good","yes","yes"
"1970",812.96,10.42,78,3,1987,"yes","yes","yes","Bogenh","normal","yes","yes"
"1971",352.8,5.78,61,2,1918,"no","yes","yes","Neuh-Nymp","normal","no","yes"
"1972",373.19,9.33,40,1,1975,"no","yes","yes","Au-Haid","normal","no","yes"
"1973",741.38,10.9,68,2,1992,"no","yes","yes","Send","normal","no","yes"
"1974",777.18,10.36,75,3,1918,"no","yes","yes","Send","normal","no","yes"
"1975",745.82,13.08,57,2,1994,"no","yes","yes","Had","good","no","yes"
"1976",418.63,5.37,78,3,1960,"no","yes","yes","Send-West","normal","no","yes"
"1977",317,9.91,32,1,1970,"no","yes","yes","Send-West","normal","no","yes"
"1978",209.3,6.54,32,1,1969,"no","yes","yes","Bogenh","normal","no","yes"
"1979",505.7,7.22,70,2,1980,"no","yes","yes","Send","normal","no","yes"
"1980",1214.8,8.38,145,4,1996,"no","yes","yes","Laim","normal","yes","yes"
"1981",1278.25,10.56,121,3,1960,"no","yes","yes","Schwab-Frei","good","yes","yes"
"1982",388.59,12.54,31,1,1960,"no","yes","yes","Lud-Isar","good","no","yes"
"1983",664.69,8.31,80,3,1918,"yes","yes","yes","Lud-Isar","good","no","yes"
"1984",386.91,12.9,30,1,1960,"no","yes","yes","Lud-Isar","normal","no","yes"
"1985",272.62,9.4,29,1,1966,"no","yes","yes","Au-Haid","normal","no","yes"
"1986",674.92,12.05,56,2,1957,"no","yes","yes","Au-Haid","normal","no","yes"
"1987",441.29,8.83,50,2,1957,"no","yes","yes","Maxvor","good","no","yes"
"1988",322.51,8.06,40,1,1957,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1989",603.56,13.12,46,2,1918,"no","yes","yes","Lud-Isar","good","no","yes"
"1990",396.73,11.02,36,1,1988,"no","yes","yes","Feld-Has","normal","no","yes"
"1991",292.64,11.71,25,1,1960,"no","yes","yes","Maxvor","good","no","yes"
"1992",500.18,5.21,96,4,1973,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1993",1159.36,7.63,152,5,2000,"no","yes","yes","Th-Ob-Fo-Fu-So","good","no","yes"
"1994",373.56,8.69,43,2,1957.5,"no","yes","yes","Send","normal","no","yes"
"1995",586.29,7.15,82,3,1918,"no","no","yes","Send","normal","no","yes"
"1996",633.65,7.37,86,4,1970,"no","yes","yes","Send","normal","no","yes"
"1997",313.66,5.7,55,2,1948,"no","yes","yes","Pas-Obmenz","good","no","yes"
"1998",839.77,9.76,86,3,1918,"no","yes","yes","Maxvor","good","no","no"
"1999",1069.68,11.89,90,2,1981,"no","yes","yes","Maxvor","good","no","yes"
"2000",326.86,7.26,45,2,1924,"no","yes","yes","Schwab-Frei","normal","no","yes"
"2001",783.44,8.8,89,3,1981,"no","yes","yes","Schwab-Frei","good","no","yes"
"2002",466.36,9.72,48,2,1918,"no","yes","yes","Schwab-Frei","good","no","yes"
"2003",342.57,10.71,32,1,1972,"no","yes","yes","Mil-AmH","normal","no","yes"
"2004",697.71,8.72,80,2,1966,"no","yes","yes","Mil-AmH","normal","no","yes"
"2005",668.24,11.72,57,2,1918,"no","yes","yes","Lud-Isar","good","no","yes"
"2006",480.63,8.58,56,1,1918,"no","yes","yes","Lud-Isar","good","no","yes"
"2007",511.93,6.83,75,4,1957,"no","no","yes","Maxvor","good","no","yes"
"2008",796.61,9.48,84,4,1960,"no","yes","yes","Maxvor","good","no","yes"
"2009",623.79,12.23,51,2,1960,"no","no","yes","Maxvor","good","no","yes"
"2010",534.05,9.89,54,2,1987,"no","yes","yes","Lud-Isar","normal","no","yes"
"2011",396.87,6.96,57,2,1957,"no","no","yes","Maxvor","good","no","yes"
"2012",843.64,9.7,87,3,1918,"no","yes","yes","Maxvor","normal","no","yes"
"2013",624.96,11.36,55,2,1918,"no","yes","yes","Au-Haid","good","no","yes"
"2014",671.34,8.09,83,3,1960,"no","no","yes","Neuh-Nymp","good","no","yes"
"2015",846.58,9.51,89,4,1918,"no","yes","yes","Neuh-Nymp","top","yes","yes"
"2016",420.26,6.78,62,2,1918,"no","no","no","Lud-Isar","good","no","no"
"2017",1088.74,12.37,88,3,1960,"no","yes","yes","Neuh-Nymp","good","no","yes"
"2018",447.1,9.12,49,2,1966,"no","yes","yes","Schwanth","normal","no","yes"
"2019",310.4,6.9,45,2,1939,"yes","no","yes","Schwanth","normal","no","yes"
"2020",997.04,11.73,85,3,1995,"yes","yes","yes","Schwanth","normal","no","yes"
"2021",613.12,6.59,93,4,1924,"no","yes","yes","Ugies-Har","normal","no","yes"
"2022",486.26,4.96,98,4,1966,"no","no","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"2023",380.13,5.51,69,3,1960,"no","no","yes","Mil-AmH","normal","no","yes"
"2024",383.48,7.99,48,2,1924,"no","yes","yes","Schwab-Frei","normal","no","yes"
"2025",398.81,6.43,62,3,1966,"no","yes","yes","Feld-Has","normal","no","yes"
"2026",466.79,8.19,57,2,1988,"no","yes","yes","SchwWest","normal","yes","yes"
"2027",1012.58,7.91,128,4,1972,"no","yes","yes","SchwWest","normal","no","yes"
"2028",521.75,7.79,67,3,1960,"no","no","yes","SchwWest","normal","no","yes"
"2029",483.18,9.12,53,2,1957,"no","yes","yes","Lud-Isar","good","no","yes"
"2030",855.03,10.3,83,3,1948,"no","yes","yes","SchwWest","good","no","yes"
"2031",541.98,10.23,53,2,2001,"no","yes","yes","Bogenh","normal","no","yes"
"2032",218.11,4.54,48,4,1957,"no","yes","yes","Laim","good","no","yes"
"2033",406.93,6.26,65,2,1966,"no","yes","yes","Moos","normal","no","yes"
"2034",276.2,8.63,32,1,1973,"no","yes","yes","Moos","normal","no","yes"
"2035",813.56,12.91,63,2,1993,"no","yes","yes","Maxvor","good","no","yes"
"2036",320.08,11.85,27,1,1972,"no","yes","yes","Maxvor","good","no","yes"
"2037",489.83,7.54,65,3,1924,"no","yes","yes","Maxvor","good","no","yes"
"2038",626.5,7.37,85,2,1993,"no","yes","yes","Had","good","no","yes"
"2039",305.31,8.72,35,1,1974,"no","yes","yes","Send-West","normal","no","yes"
"2040",555.55,7.31,76,3,1974,"no","no","yes","Had","normal","no","yes"
"2041",289.08,6.88,42,1,1957,"no","yes","yes","Obgies","good","no","yes"
"2042",392.94,5.95,66,3,1966,"no","no","yes","Ram-Per","normal","no","yes"
"2043",532.56,10.65,50,2,1918,"no","no","no","Obgies","normal","no","yes"
"2044",988,11.36,87,3,1992,"no","yes","yes","Obgies","good","no","yes"
"2045",397.98,4.28,93,4,1957.5,"yes","no","yes","Obgies","normal","no","yes"
"2046",470.39,9.8,48,2,1983,"no","yes","yes","Ram-Per","normal","no","yes"
"2047",505.99,10.12,50,2,1987,"no","yes","yes","Ram-Per","normal","yes","yes"
"2048",260.15,5,52,2,1948,"no","yes","yes","Ram-Per","normal","no","yes"
"2049",802.99,8.54,94,4,1992,"no","yes","yes","Th-Ob-Fo-Fu-So","good","no","yes"
"2050",271.16,7.75,35,1,1966,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"2051",567.54,8.11,70,3,1973,"no","yes","yes","Ram-Per","normal","no","yes"
"2052",323.42,9.24,35,1,1970,"no","yes","yes","Pas-Obmenz","normal","no","yes"
"2053",506.19,7.79,65,3,1966,"no","no","yes","Send-West","normal","no","yes"
